Aadhar_No,Name,E-mail,Phone_No,Age,Gender,City,Monthly_Income,Education,Recharge_Frequency,Streaming_Services_Count,Streaming_Payment_Delay_Days,VPN_Hours_Week,Betting_App_Present,UPI_Failures_per_month,SIM_Card_Changes,Trading_Accounts,Family_Defaulters,Partner,Dependents,Medical_Bills,Utility_Bill_Monthly,Utility_Bill_Defaults_per_year,Ecommerce_Returns_per_month,Registered_Vehicles,Vehicle_Challans_per_year,Certificates_Count,Licenses_Count,Insurances_Count,FDs_Dissolved,International_Transactions_per_year,Public_Memberships,Smart_Cards,Family_Accounts_Opened,Ride_Review_Score,Pet_Bills_per_year,Truecaller_Flag,Reviews_Received_Category,Social_Sentiment
202384570113,Laban Balakrishnan,aahana01@example.org,6774210830,38,Male,VILLAGE,9408.0,Primary or less,13,1.0,2,3.4,1,1.0,2,0,1,Never Married,1,390,620.0,0,1,0,0,2,0,0,0,0,0,0,0,4.7,0,Golden,4 Star,Positive
529277024653,Arunima Goda,aarini82@example.com,3710842575,42,Male,TIER-II,15154.0,Primary or less,4,,3,0.0,0,3.0,0,0,0,Currently Married,1,928,1813.0,0,1,0,0,0,0,0,0,0,0,0,0,3.9,0,Blue,5 Star,Negative
688545475234,Vedika Bahri,tchahal@example.com,3534972486,24,Male,VILLAGE,5329.0,Primary or less,18,1.0,9,5.6,0,12.0,0,0,0,Never Married,0,661,496.0,2,2,0,0,1,0,0,0,0,0,0,1,3.5,0,Golden,5 Star,Positive
755996985730,Fiyaz Murthy,jainishanvi@example.com,2253502277,34,Female,TIER-II,28049.0,Tertiary or more,9,,5,2.1,0,1.0,1,0,0,Currently Married,0,113,618.0,0,0,1,1,3,3,1,0,0,1,0,1,4.4,0,Blue,4 Star,Negative
573864784485,Devansh Ray,cnayak@example.org,3384713705,45,Female,TIER-II,17984.0,Primary or less,3,1.0,3,2.4,0,2.0,0,0,0,Never Married,0,404,559.0,0,0,0,0,0,0,1,0,0,1,2,3,4.6,0,Golden,4 Star,Negative
172611000075,Gautam Ranganathan,chatreshshan@example.net,2221200402,43,Female,TIER-I,68348.0,Primary or less,0,3.0,2,5.5,1,0.0,1,0,0,Never Married,1,398,1278.0,0,1,1,1,4,2,0,0,1,0,0,5,4.4,0,Blue,4 Star,Negative
878534441843,Warinder Choudhury,vmunshi@example.com,3387384535,21,Female,VILLAGE,4500.0,Secondary,14,3.0,9,4.8,1,10.0,2,0,3,Never Married,0,88,64.0,0,0,1,0,2,3,1,2,0,0,0,1,2.8,0,Golden,5 Star,Positive
201897482780,Zayan Taneja,brahmbhattsimon@example.net,5638366694,38,Female,VILLAGE,13417.0,Secondary,13,0.0,1,3.1,0,3.0,1,0,1,Never Married,0,341,181.0,0,0,1,0,1,2,1,0,0,0,0,3,3.8,0,Blue,4 Star,Positive
833913905560,Wazir Das,urajagopal@example.org,9491997851,24,Male,TIER-I,22765.0,Tertiary or more,2,3.0,4,5.4,0,1.0,0,0,1,Never Married,0,112,1842.0,0,4,1,0,3,0,2,0,1,0,1,1,4.3,0,Golden,4 Star,Positive
904866767705,Forum Ramakrishnan,acharyayashawini@example.com,5329677375,68,Male,TIER-I,44723.0,Tertiary or more,2,1.0,5,0.0,0,0.0,0,0,3,Currently Married,2,472,1215.0,3,3,0,0,6,0,1,0,0,1,2,3,4.8,0,Golden,2 Star,Positive
458436147318,Pallavi Kamdar,csandal@example.net,1888616663,52,Female,VILLAGE,5387.0,Primary or less,17,0.0,11,1.7,0,6.0,0,0,2,Currently Married,3,369,0.0,0,1,1,2,2,1,2,0,0,0,0,3,3.5,0,Golden,5 Star,Negative
766867772175,Hredhaan Gill,rayomisha@example.org,9115416824,20,Female,VILLAGE,3323.0,Secondary,21,0.0,13,3.9,1,9.0,2,0,1,Never Married,0,104,895.0,0,1,0,0,1,0,1,0,1,0,0,0,4.2,0,Golden,4 Star,Positive
848268366288,Anvi Sarraf,vamakshisathe@example.com,5491140654,49,Female,TIER-III,24041.0,Primary or less,5,1.0,1,5.7,0,0.0,0,0,0,Never Married,2,200,696.0,0,1,0,0,1,0,2,0,0,0,1,1,3.5,0,Golden,5 Star,Negative
542946498139,Aachal Bhalla,david46@example.net,2674907535,53,Female,TIER-III,11495.0,Primary or less,7,1.0,4,0.2,1,5.0,1,0,0,Currently Married,3,674,551.0,1,0,2,0,1,0,0,0,0,1,1,1,4.4,0,Golden,5 Star,Negative
898250293195,Kavya Chowdhury,everma@example.com,4562933495,33,Male,VILLAGE,11568.0,Primary or less,10,1.0,5,3.9,0,3.0,0,0,2,Currently Married,0,555,609.0,0,0,0,0,1,0,0,0,2,2,0,0,4.0,0,Golden,4 Star,Positive
214140282357,Pallavi Soman,ykala@example.com,8223094760,44,Male,TIER-I,24610.0,Secondary,7,0.0,1,3.3,1,1.0,2,1,1,Never Married,2,166,2054.0,0,5,1,1,1,1,4,0,1,0,2,1,3.5,0,Golden,4 Star,Positive
873422184105,Arunima Dhillon,hemanishah@example.com,6561249833,35,Female,VILLAGE,11772.0,Primary or less,7,0.0,2,11.3,0,3.0,0,0,1,Currently Married,0,75,1461.0,0,0,0,0,1,0,1,1,0,2,0,0,3.9,0,Golden,4 Star,Negative
900507087022,Vaishnavi Pillai,xiti10@example.org,6796938925,42,Male,TIER-III,10615.0,Primary or less,11,2.0,3,5.3,0,4.0,0,0,3,Currently Married,0,700,770.0,0,0,0,0,2,0,1,0,0,0,0,0,3.4,0,Golden,4 Star,Positive
792270298532,Ansh Banerjee,bailvictor@example.com,9373529083,32,Male,VILLAGE,4765.0,Primary or less,18,0.0,18,0.0,0,9.0,1,0,2,Currently Married,1,447,899.0,0,1,0,0,1,0,1,0,1,0,1,0,3.7,0,Golden,4 Star,Positive
673101141382,Wriddhish Kulkarni,vcomar@example.com,7447868732,32,Male,TIER-I,37558.0,Secondary,2,1.0,2,7.0,0,0.0,0,0,1,Never Married,1,482,1909.0,0,4,2,0,0,0,1,0,1,0,1,3,4.0,0,Golden,4 Star,Positive
240613048374,Dayamai Patil,wjayaraman@example.org,1694418269,35,Female,TIER-III,17364.0,Primary or less,7,1.0,3,2.5,1,4.0,0,0,1,Currently Married,1,251,651.0,0,1,2,0,1,0,0,0,0,0,0,3,3.8,0,Red,3 Star,Negative
895527858694,Warjas Savant,tanveerborah@example.com,0153987405,26,Female,TIER-III,14212.0,Secondary,6,1.0,8,5.4,0,2.0,1,0,1,Never Married,1,145,453.0,0,1,1,0,3,1,1,4,1,0,0,2,4.2,0,Golden,5 Star,Negative
639321833483,Abhiram Ramaswamy,chaturamore@example.com,9994985117,48,Male,VILLAGE,8305.0,Tertiary or more,12,0.0,7,0.0,0,7.0,4,0,5,Currently Married,1,325,275.0,0,1,0,0,2,0,2,0,0,3,0,1,4.3,0,Golden,4 Star,Positive
166864448207,Charvi Chana,kaulwilliam@example.net,4227404512,33,Female,VILLAGE,3875.0,Primary or less,21,0.0,9,5.7,0,14.0,1,0,3,Currently Married,1,179,433.0,0,0,0,0,2,0,0,0,0,0,0,0,4.1,0,Golden,5 Star,Positive
283236221300,Chameli Kade,watikamitra@example.com,7081035743,34,Female,VILLAGE,5130.0,Secondary,19,1.0,9,0.0,0,9.0,1,0,0,Never Married,1,209,675.0,0,1,0,0,1,0,0,0,0,0,0,3,4.8,0,Blue,5 Star,Negative
679301989603,Reva Nadig,simonupadhyay@example.org,0049246012,51,Female,VILLAGE,6797.0,Primary or less,9,2.0,11,5.8,1,6.0,2,0,1,Never Married,5,576,1168.0,0,1,1,1,0,1,1,0,0,1,0,3,4.2,0,Blue,3 Star,Positive
575347996978,Bahadurjit Mahal,krishaashi@example.org,2631508108,37,Female,TIER-II,16369.0,Secondary,4,0.0,2,6.4,0,2.0,0,0,0,Currently Married,0,255,1443.0,0,1,0,0,1,0,1,2,0,1,0,0,4.4,0,Golden,4 Star,Positive
961342648479,Vyanjana Sinha,warhi39@example.org,4295790354,38,Male,TIER-I,47945.0,Primary or less,1,2.0,4,0.0,0,2.0,1,0,1,Currently Married,2,229,2658.0,0,3,4,0,2,0,1,0,2,2,0,2,2.5,0,Golden,4 Star,Negative
421391385351,Gaurangi Sami,ewagle@example.com,8235984887,57,Male,VILLAGE,8969.0,Tertiary or more,10,0.0,6,7.5,0,3.0,0,0,2,Currently Married,4,1993,736.0,0,0,0,2,0,0,0,0,0,0,0,0,4.8,0,Golden,4 Star,Negative
955587957804,Naveen Lal,ayaan95@example.net,4841212349,51,Male,VILLAGE,3875.0,Tertiary or more,24,0.0,15,0.0,0,14.0,0,0,0,Never Married,1,525,0.0,0,0,1,0,2,0,1,1,1,0,0,0,3.6,0,Golden,4 Star,Negative
666503846503,Indira Salvi,hsarkar@example.net,7062723526,27,Female,TIER-I,9844.0,Primary or less,17,2.0,9,0.0,0,0.0,0,0,0,Never Married,0,237,2102.0,0,3,4,0,4,0,0,0,0,0,4,0,5.0,0,Golden,4 Star,Positive
936273663900,Sudiksha Bala,odey@example.org,1388705716,36,Female,TIER-III,9088.0,Primary or less,14,1.0,5,0.0,1,0.0,2,0,3,Never Married,0,104,181.0,0,2,1,0,3,0,0,0,0,0,0,0,3.7,0,Golden,4 Star,Positive
519202946273,Qarin Sawhney,wyatt76@example.org,7548700964,59,Female,TIER-I,29114.0,Secondary,2,0.0,1,1.4,0,0.0,0,0,0,Currently Married,3,232,2114.0,0,1,1,1,1,0,1,0,1,0,0,1,3.6,0,Golden,4 Star,Positive
767753172172,Aarush Rattan,sachdevakevin@example.com,9948385601,33,Male,TIER-I,33722.0,Primary or less,1,0.0,4,0.8,0,0.0,1,0,1,Currently Married,0,170,1449.0,0,2,1,0,0,2,4,0,0,2,1,1,4.7,7177,Golden,2 Star,Positive
435263929467,Dalaja Murthy,ryan02@example.net,8677895324,33,Female,VILLAGE,4363.0,Tertiary or more,17,0.0,9,4.2,1,10.0,0,0,0,Never Married,0,169,266.0,0,0,0,0,2,2,2,0,0,1,0,3,4.2,0,Blue,4 Star,Positive
486505004135,Indrajit Dugar,geetikabera@example.com,9303619993,28,Female,VILLAGE,4295.0,Secondary,23,0.0,11,4.0,0,8.0,1,0,1,Never Married,1,509,360.0,0,2,0,0,0,0,1,0,0,0,1,4,4.5,0,Golden,4 Star,Positive
685142731382,Zaitra De,saidass@example.org,8615742368,25,Female,VILLAGE,8712.0,Secondary,10,1.0,8,6.5,0,12.0,1,0,1,Never Married,0,107,0.0,0,1,1,0,0,0,0,0,0,1,0,1,4.4,0,Golden,5 Star,Positive
669215182647,Ekaja Seth,abasak@example.net,3717186588,44,Male,VILLAGE,14551.0,Secondary,11,0.0,4,5.4,0,4.0,0,0,1,Currently Married,0,337,471.0,0,1,0,0,1,0,0,0,0,1,0,1,4.1,0,Golden,3 Star,Positive
510817733587,Kiaan Lad,ksridhar@example.com,1204654565,45,Male,TIER-I,14704.0,Primary or less,5,0.0,1,0.0,0,0.0,0,0,1,Never Married,0,334,1612.0,0,3,3,2,2,0,0,0,0,1,0,1,4.5,0,Golden,4 Star,Positive
862977709386,Falak Manda,brajagopal@example.net,3638139222,59,Male,TIER-I,26284.0,Tertiary or more,5,1.0,3,0.9,0,1.0,0,0,0,Currently Married,1,1072,1593.0,0,5,1,0,2,1,1,0,1,0,0,2,5.0,0,Blue,5 Star,Positive
712296093471,Frado Sachdeva,mnatarajan@example.com,1037998204,46,Female,VILLAGE,13517.0,Primary or less,8,0.0,0,1.6,0,3.0,1,0,2,Currently Married,1,257,26.0,0,2,1,2,0,0,1,0,0,1,0,1,3.8,0,Golden,5 Star,Positive
219300997397,Qabil Ramaswamy,akshay25@example.com,7012335793,29,Female,TIER-III,16412.0,Primary or less,3,3.0,4,0.3,0,0.0,2,0,0,Never Married,0,343,1730.0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,0,Golden,5 Star,Positive
352224648281,Udarsh Bail,patilshravya@example.com,1292992920,21,Male,TIER-II,10876.0,Primary or less,12,0.0,4,0.0,1,2.0,1,0,1,Never Married,0,246,808.0,0,0,2,0,1,0,1,0,0,0,1,0,4.8,2829,Blue,5 Star,Positive
554820179384,Veer Chakraborty,tarakramakrishnan@example.org,0457408507,62,Male,VILLAGE,15479.0,Primary or less,7,0.0,6,4.3,0,2.0,0,0,5,Currently Married,3,318,785.0,0,0,1,0,1,1,2,0,0,1,1,2,4.2,0,Golden,4 Star,Positive
211012854808,Rushil Lala,advay62@example.net,3928236964,32,Male,VILLAGE,7874.0,Primary or less,14,0.0,8,6.4,0,6.0,1,0,3,Never Married,0,544,703.0,0,1,0,0,3,0,1,0,0,3,1,1,5.0,0,Golden,5 Star,Positive
689764065786,Chandran Rattan,charan12@example.net,6831380033,32,Female,VILLAGE,10070.0,Secondary,9,1.0,4,5.4,1,4.0,2,0,1,Currently Married,0,812,623.0,0,0,0,0,3,1,0,0,0,0,1,0,4.2,0,Blue,5 Star,Positive
290164991314,Abha Dixit,chakrikachakraborty@example.net,7361404761,52,Female,VILLAGE,6841.0,Secondary,13,0.0,5,6.9,1,7.0,2,0,1,Currently Married,3,185,965.0,0,0,1,0,1,0,1,0,0,0,0,0,2.8,0,Red,4 Star,Negative
147165841868,Jhalak Garde,rbalasubramanian@example.org,1581811069,39,Female,TIER-II,20739.0,Primary or less,9,0.0,4,3.8,0,2.0,0,0,1,Currently Married,0,448,1233.0,0,1,0,0,2,1,1,0,0,1,1,1,5.0,9518,Golden,4 Star,Positive
875358699975,Akshay Vora,skashyap@example.org,2319789589,29,Female,TIER-II,10633.0,Tertiary or more,12,0.0,3,8.5,0,2.0,0,0,2,Never Married,0,301,1408.0,0,0,1,0,2,0,0,0,0,1,0,1,4.0,0,Golden,4 Star,Positive
546274679875,Sudiksha Talwar,soodneel@example.net,0898107232,51,Male,VILLAGE,7230.0,Secondary,10,0.0,2,1.8,0,6.0,0,0,2,Currently Married,1,167,165.0,0,1,0,0,3,0,1,0,0,0,1,0,4.5,0,Golden,5 Star,Positive
768480817098,Udarsh Jani,tanmayimahajan@example.org,8301944108,66,Male,VILLAGE,8880.0,Primary or less,13,1.0,5,6.1,0,1.0,1,0,0,Currently Married,1,1011,898.0,0,3,0,0,1,2,0,0,1,0,0,0,3.9,0,Blue,4 Star,Positive
310227461806,Amaira Mani,jmorar@example.com,4253742494,23,Male,TIER-I,28292.0,Primary or less,4,2.0,3,2.8,0,0.0,0,0,0,Never Married,1,63,2267.0,0,1,0,0,0,0,2,0,1,0,2,3,3.0,0,Golden,4 Star,Positive
320492196965,Lavanya De,flal@example.com,8477023928,50,Male,TIER-III,35088.0,Primary or less,5,4.0,1,6.5,0,0.0,1,0,0,Currently Married,0,70,,0,1,0,0,1,0,1,0,0,0,0,1,4.5,0,Golden,4 Star,Negative
905473068600,Samuel Kale,owadhwa@example.com,5719104397,34,Female,VILLAGE,21902.0,Primary or less,3,0.0,4,3.6,0,1.0,1,0,1,Never Married,0,413,477.0,0,0,0,0,3,1,1,0,0,0,0,0,4.5,0,Golden,5 Star,Negative
297828894878,Ranbir Sahota,kbuch@example.com,1024250596,38,Male,TIER-I,26116.0,Primary or less,4,0.0,3,6.1,0,0.0,1,0,0,Never Married,2,188,1323.0,0,1,3,0,3,2,0,0,1,1,1,5,3.7,0,Golden,5 Star,Positive
119315809875,Nilima Dhingra,jacobmitra@example.org,2684418776,53,Male,VILLAGE,16507.0,Primary or less,7,0.0,1,0.0,0,3.0,0,0,0,Currently Married,1,172,880.0,0,1,0,0,1,0,2,0,0,0,0,2,4.7,0,Golden,3 Star,Positive
320032252264,Bina Lala,ekanta51@example.net,7687296204,60,Female,TIER-I,23101.0,Primary or less,4,0.0,2,8.6,1,0.0,1,0,5,Currently Married,1,380,1347.0,0,1,1,1,2,0,0,0,1,1,0,2,3.7,0,Golden,2 Star,Positive
967774793975,Shravya Kothari,farajdass@example.com,8101410082,30,Male,TIER-II,20061.0,Tertiary or more,2,0.0,1,10.7,0,3.0,1,0,1,Never Married,0,423,1123.0,0,1,0,2,4,1,1,0,0,0,0,1,4.6,0,Golden,5 Star,Positive
329418436256,Tara Chada,fiyaz93@example.net,0651176825,28,Male,VILLAGE,5676.0,Primary or less,20,0.0,5,2.6,0,9.0,0,0,1,Never Married,0,151,919.0,0,1,0,1,2,1,0,0,0,0,0,2,4.3,0,Blue,5 Star,Positive
861505933733,Upasna Deol,gaurika84@example.org,0496054690,23,Female,TIER-I,22335.0,Primary or less,3,1.0,1,0.0,0,1.0,1,0,0,Never Married,0,340,915.0,0,3,1,0,0,0,2,0,0,1,0,1,5.0,0,Blue,4 Star,Negative
764693812961,Mitali Kala,rushil81@example.net,9517042047,39,Female,TIER-I,89139.0,Secondary,2,6.0,0,1.9,0,0.0,1,1,2,Currently Married,2,340,1632.0,0,3,0,0,1,0,2,0,0,0,0,1,3.7,604,Red,4 Star,Positive
161651110623,Pallavi Kunda,aashi48@example.com,8875263228,19,Male,VILLAGE,5882.0,Primary or less,14,0.0,7,0.0,1,4.0,1,0,1,Never Married,0,201,0.0,0,3,0,0,2,0,2,0,0,2,0,0,4.8,0,Golden,2 Star,Positive
361774267513,Girish Bhargava,khoslaadvika@example.org,3358021037,35,Female,VILLAGE,6117.0,Secondary,21,1.0,7,2.4,1,13.0,0,0,1,Currently Married,3,257,487.0,0,2,0,0,1,0,1,0,0,2,1,1,4.5,0,Golden,5 Star,Positive
190032436781,Gaurangi Keer,kritika83@example.org,3358235062,23,Female,TIER-III,7172.0,Secondary,14,1.0,11,4.6,0,2.0,1,0,0,Never Married,0,292,1562.0,0,0,0,0,1,0,1,0,0,1,0,4,3.8,0,Blue,5 Star,Positive
944480372101,Irya Bath,walisachi@example.com,7088328604,34,Female,TIER-I,21686.0,Primary or less,8,0.0,1,2.6,0,0.0,0,0,1,Never Married,1,553,2469.0,0,3,1,0,2,0,0,1,2,0,0,0,4.6,0,Golden,5 Star,Positive
262902355517,Zehaan Thaman,harinakshiparmar@example.org,3543491892,21,Female,TIER-II,8919.0,Primary or less,6,0.0,6,5.0,0,5.0,1,0,0,Never Married,0,239,1078.0,0,1,0,0,2,0,0,0,0,1,0,1,3.3,0,Blue,5 Star,Positive
468340064701,Chasmum Rana,lucky84@example.org,4643330403,48,Female,TIER-III,14431.0,Primary or less,13,0.0,4,0.0,0,0.0,0,0,0,Never Married,2,158,902.0,0,2,0,0,0,0,0,0,1,0,0,0,4.4,0,Golden,4 Star,Negative
999996909133,Kevin Barman,ubika75@example.net,8158535062,28,Male,TIER-I,30391.0,Secondary,6,1.0,0,0.9,1,1.0,0,0,2,Never Married,0,98,1065.0,0,2,1,0,1,0,2,0,1,0,1,0,4.7,0,Blue,4 Star,Negative
964062843181,Abha Gara,odhar@example.org,9949194373,32,Male,TIER-III,13278.0,Secondary,7,2.0,7,2.0,0,4.0,2,0,1,Currently Married,0,142,1521.0,0,0,1,0,1,2,0,0,0,1,0,0,4.5,8490,Golden,5 Star,Positive
703265084638,Harinakshi Sidhu,watikavenkatesh@example.org,9386556850,50,Female,TIER-II,20008.0,Tertiary or more,3,3.0,2,6.4,0,1.0,0,0,1,Currently Married,1,975,1677.0,0,1,0,0,3,0,1,0,0,0,1,1,3.6,0,Golden,4 Star,Positive
497204302343,Gaurav Nadig,samidaksha@example.com,5384792795,45,Female,TIER-III,10281.0,Tertiary or more,9,0.0,3,5.2,1,0.0,2,0,0,Currently Married,2,333,1440.0,0,0,1,0,5,0,0,0,0,0,0,1,3.6,0,Golden,4 Star,Positive
838294890988,Lucky Lad,bathyashawini@example.com,6518359146,29,Male,TIER-I,21723.0,Primary or less,6,1.0,0,8.5,1,1.0,0,0,0,Never Married,3,844,1762.0,0,1,0,0,1,0,0,0,1,0,1,3,4.5,0,Golden,5 Star,Positive
787783173840,Dhriti Basu,qasimsastry@example.org,4079834007,23,Female,TIER-I,28507.0,Secondary,3,0.0,3,6.1,0,0.0,1,0,1,Currently Married,0,890,1336.0,0,2,1,0,0,0,4,0,1,0,0,2,4.8,0,Golden,2 Star,Positive
428681961521,Xalak Mand,sbhagat@example.org,1083173499,44,Male,VILLAGE,8359.0,Tertiary or more,9,1.0,8,0.0,1,6.0,1,0,2,Never Married,1,1001,1148.0,0,1,0,0,1,0,1,0,0,0,2,2,4.3,0,Blue,5 Star,Negative
144632691550,Qushi Mandal,viraj98@example.org,5533975317,34,Female,VILLAGE,6100.0,Secondary,16,1.0,6,2.3,1,3.0,2,0,2,Never Married,1,309,315.0,0,2,0,0,0,0,1,0,0,2,0,1,3.8,0,Golden,4 Star,Positive
768550802923,Aishani Varughese,hegdecharita@example.com,1224000259,45,Female,TIER-II,17254.0,Primary or less,9,1.0,2,0.1,0,1.0,1,0,0,Never Married,1,1161,633.0,0,2,1,0,0,1,2,0,0,1,0,1,5.0,0,Blue,5 Star,Positive
396820436648,Rajata Gala,chandrabanjeet@example.com,8350022874,35,Male,VILLAGE,14685.0,Primary or less,8,1.0,2,2.8,1,6.0,0,0,0,Never Married,1,287,685.0,0,2,0,0,0,0,0,0,0,1,0,2,3.7,0,Golden,1 Star,Positive
167158422083,Vyanjana Dora,etarastogi@example.org,5784235180,33,Female,VILLAGE,17153.0,Primary or less,6,0.0,1,0.0,0,4.0,0,0,1,Never Married,3,833,192.0,0,0,1,1,1,3,1,0,0,1,1,1,3.8,0,Blue,4 Star,Positive
523046702331,Chatresh Gulati,dayitachoudhary@example.net,1492884163,36,Male,TIER-I,27470.0,Primary or less,4,2.0,5,1.6,1,0.0,0,0,1,Never Married,0,79,1329.0,0,2,1,0,0,0,3,0,0,1,1,0,2.9,0,Golden,5 Star,Positive
303610114743,Chatura Karpe,watikabhatnagar@example.com,9279693920,45,Male,TIER-II,14428.0,Primary or less,7,1.0,6,2.6,1,1.0,0,0,1,Never Married,2,1017,1160.0,0,1,0,0,3,0,1,0,0,1,0,1,5.0,0,Golden,4 Star,Positive
374676129466,Balendra Singhal,niharika49@example.org,7045330434,52,Female,TIER-II,20051.0,Primary or less,2,0.0,3,5.3,1,0.0,1,0,1,Never Married,3,330,1548.0,0,0,1,0,2,0,0,0,2,1,0,2,5.0,0,Blue,4 Star,Positive
484496380349,Nihal Sibal,chandranpillay@example.org,5988268744,21,Male,TIER-III,16539.0,Primary or less,10,5.0,3,3.9,0,1.0,1,0,0,Never Married,0,72,940.0,0,0,1,0,2,2,0,0,1,0,0,1,3.6,0,Golden,5 Star,Positive
694676719972,Jack Talwar,aarini35@example.org,1402903008,38,Male,TIER-III,11989.0,Tertiary or more,16,0.0,6,6.9,0,5.0,2,0,0,Currently Married,2,871,383.0,0,1,0,0,3,0,0,0,0,2,1,0,4.1,0,Golden,4 Star,Positive
481905860881,Riya Parikh,ichauhan@example.org,1140755978,20,Female,VILLAGE,7991.0,Primary or less,10,0.0,3,8.7,1,5.0,0,0,1,Never Married,0,107,923.0,2,0,1,0,0,1,0,0,0,1,0,1,5.0,0,Golden,4 Star,Negative
178065735638,Tanvi Tailor,dubeyjyoti@example.net,3484430534,36,Female,VILLAGE,6150.0,Primary or less,21,0.0,11,5.8,0,6.0,0,0,0,Currently Married,2,297,0.0,0,2,1,0,1,0,2,1,0,0,0,0,4.6,0,Golden,5 Star,Positive
332847172453,Manbir Dasgupta,keertimothy@example.org,0823828881,51,Male,VILLAGE,5644.0,Secondary,16,0.0,7,0.8,0,8.0,2,0,1,Currently Married,3,386,743.0,0,1,0,0,1,0,1,0,0,1,0,3,4.1,0,Golden,4 Star,Negative
602567135185,Girik Jani,xviswanathan@example.org,1958807327,33,Female,VILLAGE,10578.0,Secondary,8,1.0,7,4.4,0,3.0,0,0,1,Never Married,1,102,0.0,2,3,0,0,2,1,0,0,0,0,0,1,3.8,0,Blue,4 Star,Positive
757190942085,Pranit Ganguly,patelpanini@example.com,5542846863,54,Male,VILLAGE,9946.0,Secondary,12,0.0,4,1.3,0,5.0,1,0,0,Currently Married,3,1207,0.0,0,0,0,0,1,0,0,1,0,0,0,1,3.7,0,Red,5 Star,Negative
116447111787,Simon Agrawal,dakshesh40@example.com,3238322704,41,Female,TIER-II,24374.0,Secondary,3,0.0,1,9.3,1,1.0,2,0,1,Never Married,3,944,976.0,0,1,0,0,0,1,0,0,0,0,0,4,4.4,1443,Golden,4 Star,Positive
592770714396,Omaja Bose,ira18@example.org,7402655859,55,Male,TIER-I,17529.0,Secondary,10,0.0,0,2.6,0,2.0,0,0,1,Never Married,5,463,1748.0,0,6,2,0,1,1,1,0,0,0,1,2,4.7,0,Golden,5 Star,Positive
350632992892,Wishi Chandra,vihaanrao@example.org,2331081854,45,Female,TIER-III,26851.0,Secondary,4,1.0,0,2.1,0,2.0,1,0,1,Never Married,0,266,644.0,0,1,0,0,0,1,0,0,0,2,1,0,4.0,0,Golden,5 Star,Negative
519611051280,Atharv Mane,khatrihenry@example.com,4388273749,24,Female,VILLAGE,7964.0,Tertiary or more,11,1.0,5,8.7,1,7.0,1,0,2,Never Married,0,97,569.0,0,2,1,0,1,0,1,0,0,0,0,1,3.6,0,Blue,4 Star,Positive
556963929898,Meera Prakash,ekaraj94@example.net,4718132406,29,Male,TIER-II,8227.0,Secondary,14,0.0,2,0.7,0,2.0,1,0,1,Never Married,0,171,813.0,0,1,1,1,1,0,2,0,0,1,0,1,5.0,0,Red,3 Star,Positive
933082147745,Ekiya Dube,yagneshsarin@example.com,1335473370,34,Male,VILLAGE,11674.0,Primary or less,11,0.0,4,11.0,0,5.0,1,0,1,Never Married,1,313,0.0,0,1,0,0,1,0,1,0,0,1,0,1,3.8,0,Golden,5 Star,Negative
704964276585,Finn Sharma,chatreshkadakia@example.com,6348141577,27,Male,VILLAGE,6373.0,Primary or less,19,1.0,9,7.9,1,7.0,0,0,0,Never Married,0,178,600.0,2,2,0,0,0,0,1,2,0,0,0,1,3.8,0,Blue,5 Star,Positive
133385163229,Sudiksha Luthra,pillaidarika@example.net,4922396652,37,Female,TIER-III,12249.0,Secondary,8,1.0,3,4.1,0,3.0,0,0,1,Never Married,1,320,438.0,0,1,0,0,2,0,1,0,0,1,1,2,4.1,0,Golden,2 Star,Positive
509353332707,Forum Bassi,bvyas@example.net,1908274574,36,Male,TIER-III,9913.0,Primary or less,6,0.0,5,1.7,0,3.0,1,0,0,Currently Married,0,102,17.0,0,0,0,0,2,0,0,0,0,1,0,2,4.0,0,Golden,4 Star,Positive
376846009770,Ekta Dayal,hemal50@example.com,5076337364,57,Female,VILLAGE,9039.0,Tertiary or more,10,0.0,5,2.0,0,4.0,1,0,0,Currently Married,1,1096,799.0,0,0,3,0,3,0,1,0,0,1,0,2,5.0,0,Golden,3 Star,Negative
266564624976,Chanakya Mandal,ytailor@example.net,1214630700,35,Male,TIER-I,29190.0,Primary or less,5,0.0,3,2.2,0,1.0,0,0,0,Never Married,0,214,2306.0,0,4,1,0,1,1,0,0,0,1,0,2,4.7,1609,Blue,5 Star,Positive
902987806291,Christopher Bobal,aahana91@example.org,0428632310,46,Male,TIER-I,16663.0,Tertiary or more,3,2.0,2,7.4,0,0.0,1,0,2,Currently Married,2,1413,1871.0,0,1,0,1,2,0,1,0,0,0,0,2,4.2,0,Blue,5 Star,Positive
476941701873,George Rastogi,xdhar@example.com,7474493667,55,Female,VILLAGE,13102.0,Primary or less,4,2.0,5,0.0,1,2.0,0,1,0,Currently Married,1,106,256.0,0,1,0,0,0,1,0,0,0,1,1,3,4.2,0,Golden,1 Star,Positive
468745306204,Pranav Khatri,osaxena@example.org,6083402897,50,Female,VILLAGE,9346.0,Primary or less,7,0.0,3,4.5,0,5.0,1,0,2,Currently Married,1,113,1861.0,0,2,1,0,1,0,1,0,0,1,0,2,4.3,0,Blue,4 Star,Negative
