Aadhar No.,Name,Age,Gender,City,E-mail,Phone No.,Occupation,Education,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Partner,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Betting Apps,TrueCaller Flag,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Reviews received,Pet Bills (per year),Accounts,Sentiment on Social Media,UPI Failures
963829265445,Reyansh Suresh,26.0,Female,TIER-II,amara17@example.net,+915810213125,Homemakers,Secondary,15.49,2.0,1.0,2.0,Never Married,2.0,3.0,3.0,4.0,3.0,11494.9,0.0,1.0,Yes,Blue,1.0,7192.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,4 Star,32706.0,3.0,Strongly Negative,38.0
325763143343,Mitesh Khalsa,27.0,Female,VILLAGE,borraaditya@example.net,+915912975191,Business Owners/Entrepreneurs,Tertiary or more,8.6,1.0,2.0,1.0,Widowed,2.0,2.0,2.0,2.0,3.0,10423.6,0.0,0.0,No,Blue,1.0,6657.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1 Star,15392.7,4.0,Neutral,43.0
708876714629,Liam Iyengar,37.0,Female,VILLAGE,grewalgavin@example.net,+910633016583,Agriculturalists (Farmers),Primary or less,15.42,1.0,1.0,1.0,Currently Married,2.0,2.0,2.0,5.0,1.0,9248.8,1.0,1.0,Yes,Golden,1.0,9196.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,5 Star,73556.2,1.0,Negative,18.0
745134828528,Rudra Tandon,35.0,Male,VILLAGE,upasnamani@example.net,9072801234,Business Owners/Entrepreneurs,Secondary,5.98,0.0,2.0,2.0,Currently Married,3.0,1.0,4.0,3.0,3.0,9479.2,0.0,1.0,No,Golden,0.0,4117.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,4 Star,53385.0,5.0,Strongly Negative,16.0
994280701567,Ranbir Dasgupta,53.0,Male,VILLAGE,guharachit@example.com,+912694968436,Freelancers/Consultants,Primary or less,12.47,3.0,1.0,1.0,Never Married,4.0,3.0,1.0,2.0,3.0,7160.8,1.0,1.0,No,Blue,1.0,10426.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,0.0,4 Star,,6.0,Neutral,38.0
357138383897,Hemani Khosla,33.0,Female,VILLAGE,krishnamurthybaghyawati@example.org,+910175096170,Homemakers,Secondary,6.63,1.0,1.0,2.0,Currently Married,2.0,4.0,1.0,3.0,2.0,6483.2,0.0,1.0,Yes,Blue,0.0,11920.0,0.0,1.0,1.0,1.0,2.0,1.0,9.0,0.0,4 Star,51587.6,3.0,Strongly Negative,43.0
951814677126,Eiravati Pathak,40.0,Male,TIER-III,lalaeiravati@example.com,07574758339,Salaried/Employed (Private/Public Sector),Primary or less,11.57,2.0,0.0,1.0,Currently Married,3.0,2.0,3.0,1.0,2.0,4941.4,1.0,1.0,No,Golden,0.0,9451.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,4 Star,21177.9,4.0,Strongly Negative,20.0
963922166853,Brijesh Pandit,41.0,Male,TIER-III,dshroff@example.com,07772266025,Laborers/Skilled Workers,Primary or less,13.83,2.0,3.0,1.0,Currently Married,1.0,3.0,2.0,1.0,3.0,6600.5,2.0,1.0,Yes,Blue,1.0,16812.0,1.0,1.0,0.0,1.0,1.0,2.0,17.0,0.0,5 Star,44877.5,2.0,Negative,9.0
756702780329,Manthan Ratta,19.0,Female,VILLAGE,akshay62@example.org,2310672453,Retired/Pensioners,Secondary,9.35,1.0,0.0,1.0,Currently Married,7.0,3.0,2.0,1.0,3.0,10361.8,0.0,1.0,No,Golden,0.0,13640.0,1.0,0.0,1.0,2.0,4.0,1.0,29.0,0.0,5 Star,63161.3,1.0,Negative,21.0
400659889315,Widisha Ramanathan,42.0,Female,VILLAGE,chavvimall@example.org,+917976627051,Unemployed/Jobseekers,Primary or less,10.51,1.0,2.0,1.0,Widowed,3.0,4.0,1.0,1.0,3.0,8639.3,1.0,0.0,No,Red,1.0,15289.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,0.0,,22501.2,2.0,Neutral,12.0
693263798805,Ekiya Sood,27.0,Female,VILLAGE,lohit38@example.com,+916704254969,Unemployed/Jobseekers,Primary or less,14.98,2.0,1.0,1.0,Currently Married,1.0,2.0,2.0,2.0,2.0,9684.8,1.0,0.0,No,Blue,1.0,14628.0,1.0,0.0,2.0,0.0,1.0,1.0,16.0,0.0,5 Star,72668.8,1.0,Negative,15.0
977249879964,Kai Wagle,57.0,Male,VILLAGE,harita52@example.com,7107563353,Agriculturalists (Farmers),Primary or less,6.88,2.0,2.0,2.0,Currently Married,3.0,3.0,3.0,2.0,2.0,8499.1,2.0,1.0,No,Red,1.0,4510.0,2.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,5 Star,41323.4,5.0,Strongly Positive,9.0
221008543719,Vamakshi Mand,26.0,Female,VILLAGE,garima32@example.com,9399337970,Agriculturalists (Farmers),Tertiary or more,8.23,1.0,1.0,2.0,Currently Married,2.0,3.0,1.0,1.0,3.0,10267.9,0.0,2.0,Yes,Golden,2.0,8718.0,0.0,0.0,0.0,0.0,2.0,1.0,23.0,0.0,4 Star,79782.5,4.0,Strongly Positive,25.0
241844645681,Yasti Chandran,35.0,Male,TIER-I,ndivan@example.com,+918779417634,Salaried/Employed (Private/Public Sector),Secondary,13.14,3.0,3.0,3.0,Currently Married,3.0,4.0,1.0,3.0,5.0,8390.4,0.0,1.0,No,Golden,0.0,4538.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,2 Star,24526.5,0.0,Neutral,18.0
490905848547,Januja Bhargava,23.0,Male,TIER-II,okoshy@example.net,+915597824575,Homemakers,Tertiary or more,9.87,1.0,2.0,2.0,Currently Married,1.0,3.0,2.0,2.0,3.0,7252.2,2.0,2.0,No,Blue,0.0,10027.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5 Star,29572.5,4.0,Negative,20.0
966681384799,Raghav Dara,64.0,Male,TIER-I,darsh38@example.net,03660443240,Laborers/Skilled Workers,Secondary,12.63,1.0,2.0,1.0,Widowed,1.0,2.0,0.0,3.0,2.0,14051.1,1.0,1.0,No,Golden,1.0,,0.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,5 Star,29311.3,2.0,Negative,28.0
745267002855,Oviya Brar,37.0,Male,VILLAGE,udyati27@example.net,08297514743,Students,Primary or less,9.3,1.0,3.0,1.0,Currently Married,1.0,3.0,1.0,2.0,2.0,11590.6,0.0,1.0,No,Golden,1.0,7451.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2 Star,76970.0,3.0,Positive,18.0
118570457049,Bhavani Gaba,40.0,Female,VILLAGE,ekantikabadal@example.org,+915875256806,Students,Secondary,10.64,2.0,1.0,2.0,Never Married,3.0,5.0,0.0,4.0,2.0,2300.1,1.0,2.0,No,Golden,0.0,6368.0,1.0,1.0,1.0,3.0,1.0,1.0,38.0,0.0,5 Star,49148.1,2.0,Negative,29.0
388511190574,Meghana Gokhale,22.0,Female,TIER-I,bakhshi45@example.net,0802711221,Homemakers,Primary or less,0.78,0.0,1.0,1.0,Never Married,2.0,3.0,0.0,2.0,3.0,5496.2,1.0,1.0,No,Blue,1.0,17173.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5 Star,24564.8,1.0,Strongly Negative,35.0
237664005555,Wahab Chanda,45.0,Male,TIER-III,ishanvi51@example.com,01768086628,Salaried/Employed (Private/Public Sector),Tertiary or more,6.51,2.0,2.0,2.0,Currently Married,4.0,4.0,1.0,3.0,2.0,8759.9,1.0,1.0,No,Blue,1.0,12126.0,0.0,0.0,1.0,2.0,1.0,0.0,16.0,0.0,4 Star,41958.0,1.0,Neutral,22.0
562747155483,Sarthak Sen,28.0,Female,TIER-I,jacklal@example.org,+910800370033,Agriculturalists (Farmers),Primary or less,11.03,1.0,1.0,2.0,Widowed,1.0,4.0,0.0,2.0,2.0,3245.8,0.0,1.0,No,Blue,2.0,7654.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4 Star,18679.1,1.0,Negative,22.0
226813571724,Laksh Tella,52.0,Female,TIER-I,ekantika66@example.org,4706810390,Homemakers,Primary or less,7.17,1.0,2.0,2.0,Currently Married,3.0,3.0,2.0,4.0,3.0,13646.4,1.0,1.0,No,Golden,1.0,11336.0,0.0,0.0,1.0,0.0,2.0,1.0,21.0,0.0,5 Star,90991.8,2.0,,20.0
171922084729,Victor Swamy,28.0,Male,TIER-I,pallafaris@example.net,08263280944,Agriculturalists (Farmers),Secondary,6.75,2.0,2.0,1.0,Never Married,2.0,2.0,1.0,2.0,2.0,9439.5,1.0,1.0,No,Blue,1.0,17081.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,0.0,4 Star,53490.6,3.0,Negative,32.0
591671732584,Yasti Rama,28.0,Male,VILLAGE,sakshamkunda@example.com,+915461470798,Homemakers,Primary or less,14.68,2.0,2.0,1.0,Currently Married,2.0,3.0,2.0,6.0,3.0,15175.0,1.0,0.0,No,Golden,1.0,2968.0,1.0,0.0,1.0,1.0,2.0,1.0,24.0,0.0,4 Star,65658.3,4.0,Neutral,5.0
498478548963,Samarth Goyal,21.0,Female,TIER-III,barmanlila@example.org,3394394570,Laborers/Skilled Workers,Primary or less,8.63,1.0,3.0,2.0,Widowed,5.0,1.0,0.0,1.0,1.0,6717.4,0.0,1.0,No,Blue,1.0,8906.0,1.0,0.0,1.0,0.0,2.0,1.0,16.0,0.0,4 Star,9301.1,1.0,Neutral,25.0
750744401927,Zayyan Kalla,36.0,Male,VILLAGE,mukherjeeadvik@example.org,+915376576927,Salaried/Employed (Private/Public Sector),Primary or less,4.79,1.0,3.0,1.0,Never Married,4.0,2.0,2.0,4.0,3.0,3373.5,0.0,1.0,Yes,Golden,0.0,10920.0,0.0,0.0,2.0,0.0,1.0,1.0,29.0,0.0,3 Star,21751.8,4.0,Neutral,36.0
594389622444,Bhavika Kothari,39.0,Female,VILLAGE,chhabraaadi@example.org,0040476921,Students,Primary or less,7.84,2.0,1.0,2.0,Currently Married,1.0,5.0,1.0,5.0,3.0,12334.4,0.0,0.0,No,Blue,0.0,21238.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,4 Star,9358.7,5.0,Negative,13.0
342682139286,Jhalak Kale,22.0,Female,VILLAGE,pallavipradhan@example.org,06040142473,Homemakers,Primary or less,,2.0,1.0,1.0,Currently Married,3.0,3.0,0.0,1.0,1.0,18665.4,1.0,1.0,No,Red,2.0,12987.0,0.0,0.0,2.0,0.0,1.0,0.0,18.0,0.0,4 Star,9555.4,2.0,Negative,35.0
778370394729,Azaan Soni,46.0,Female,VILLAGE,akshaychowdhury@example.org,3798440971,,Primary or less,17.16,1.0,2.0,3.0,Currently Married,1.0,3.0,3.0,2.0,2.0,14625.7,0.0,1.0,,Blue,1.0,2893.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,4 Star,20851.8,3.0,Positive,12.0
899050168462,Tanveer Bhattacharyya,36.0,Male,TIER-I,bpurohit@example.org,06762090144,Salaried/Employed (Private/Public Sector),Tertiary or more,10.39,2.0,2.0,1.0,Currently Married,7.0,3.0,0.0,3.0,3.0,16399.8,1.0,2.0,No,Blue,1.0,15490.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4 Star,21187.2,2.0,Positive,23.0
825278160363,Samaksh Loke,38.0,Male,VILLAGE,magarraghav@example.org,7009687304,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Primary or less,8.3,2.0,1.0,2.0,Widowed,4.0,2.0,4.0,4.0,1.0,13101.5,1.0,1.0,No,Blue,2.0,12458.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5 Star,14515.3,1.0,Strongly Negative,14.0
432952097715,Gaurang Pillai,35.0,Female,VILLAGE,isodhi@example.org,05882556296,Retired/Pensioners,Secondary,7.45,2.0,1.0,1.0,Never Married,4.0,1.0,4.0,3.0,2.0,4599.4,1.0,1.0,No,Blue,2.0,2805.0,0.0,0.0,1.0,0.0,2.0,1.0,20.0,0.0,4 Star,3727.3,1.0,Positive,40.0
806341914182,Unni Palan,34.0,Female,TIER-II,manbir78@example.com,06194255778,"Government Employees (Civil Services, Defense, Police)",Primary or less,13.55,1.0,1.0,2.0,Never Married,3.0,2.0,1.0,1.0,4.0,7070.5,1.0,1.0,No,Blue,1.0,16886.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,5 Star,31997.0,0.0,Neutral,44.0
134205232011,Brijesh Oza,39.0,Male,VILLAGE,haritazachariah@example.net,2923616188,Agriculturalists (Farmers),Primary or less,9.58,1.0,3.0,1.0,Never Married,1.0,3.0,2.0,2.0,2.0,10026.6,0.0,0.0,No,Blue,1.0,7855.0,1.0,0.0,1.0,3.0,1.0,1.0,29.0,0.0,5 Star,63255.0,4.0,Strongly Negative,20.0
569876368241,Zinal Chawla,26.0,Male,VILLAGE,kumarnitesh@example.net,+915715586863,Students,Secondary,6.68,1.0,0.0,2.0,Never Married,2.0,2.0,4.0,2.0,3.0,8261.8,0.0,1.0,No,Golden,1.0,16456.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,2 Star,12861.3,4.0,Positive,37.0
218910883301,Nikita Cherian,27.0,Female,VILLAGE,sudikshadugal@example.net,+910817214364,Salaried/Employed (Private/Public Sector),Secondary,7.77,2.0,1.0,2.0,Currently Married,2.0,1.0,3.0,1.0,4.0,16617.6,0.0,1.0,No,Blue,1.0,18839.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,5 Star,26912.8,4.0,Strongly Positive,55.0
883789736548,Gopal Halder,50.0,Male,VILLAGE,babuazaan@example.com,+913211471656,Business Owners/Entrepreneurs,Primary or less,5.84,0.0,2.0,1.0,Currently Married,2.0,3.0,3.0,3.0,3.0,5777.8,1.0,1.0,No,Blue,1.0,14966.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3 Star,48208.4,2.0,Strongly Positive,29.0
589238439747,Charita Oza,56.0,Male,VILLAGE,nprasad@example.com,09979907075,Salaried/Employed (Private/Public Sector),Secondary,15.07,1.0,1.0,1.0,Currently Married,3.0,3.0,3.0,2.0,1.0,16341.3,0.0,0.0,No,Blue,0.0,16297.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5 Star,8226.4,2.0,Strongly Negative,14.0
452534310748,Azaan Kumer,33.0,Female,VILLAGE,wrajagopal@example.net,+916995706071,Retired/Pensioners,Primary or less,10.2,2.0,0.0,1.0,Never Married,3.0,2.0,3.0,0.0,1.0,13419.9,1.0,1.0,No,Blue,2.0,12710.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,,5 Star,50558.6,2.0,Positive,30.0
261526407509,Zayyan Chanda,30.0,Female,TIER-I,korpalgirindra@example.com,05397054873,Agriculturalists (Farmers),Primary or less,7.05,0.0,1.0,2.0,Never Married,2.0,2.0,2.0,1.0,2.0,,0.0,0.0,No,Golden,1.0,8021.0,1.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,5 Star,2969.5,2.0,Strongly Negative,35.0
237721056529,Girish Anne,42.0,Male,TIER-I,ayaantoor@example.com,+918274968049,"Government Employees (Civil Services, Defense, Police)",Primary or less,4.66,0.0,,2.0,Never Married,3.0,3.0,1.0,4.0,3.0,5247.7,1.0,,No,Blue,1.0,12792.0,1.0,0.0,1.0,2.0,2.0,0.0,9.0,0.0,5 Star,,3.0,Strongly Positive,45.0
784080984782,Zansi Swaminathan,35.0,Female,VILLAGE,siyamemon@example.org,+914956121377,Freelancers/Consultants,Primary or less,4.57,2.0,3.0,2.0,Never Married,2.0,3.0,2.0,4.0,3.0,9291.6,1.0,0.0,No,Golden,1.0,18059.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4 Star,17421.2,3.0,Neutral,17.0
742669170937,Abdul Ram,20.0,Male,TIER-I,krishabassi@example.com,+913597371122,"Government Employees (Civil Services, Defense, Police)",Primary or less,7.9,1.0,1.0,2.0,Never Married,0.0,5.0,2.0,4.0,3.0,7451.8,1.0,2.0,No,Golden,1.0,16048.0,0.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,4 Star,54165.7,5.0,Negative,34.0
884039220820,Arjun Sarma,26.0,Male,VILLAGE,yperi@example.net,00858167046,Laborers/Skilled Workers,Tertiary or more,7.8,2.0,0.0,1.0,Never Married,1.0,4.0,2.0,2.0,3.0,1460.4,0.0,1.0,No,Golden,1.0,5015.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4 Star,39960.2,4.0,Negative,6.0
518008488562,Ekalinga Bhattacharyya,44.0,Male,TIER-I,lallishita@example.com,08321021923,Students,Secondary,7.31,1.0,3.0,1.0,Currently Married,3.0,2.0,1.0,3.0,4.0,1830.9,1.0,1.0,No,Blue,0.0,6924.0,0.0,,0.0,2.0,1.0,0.0,22.0,0.0,5 Star,32129.4,1.0,Strongly Positive,16.0
757106922666,Kashvi Lall,42.0,Male,TIER-I,ybhavsar@example.net,+919618033242,Salaried/Employed (Private/Public Sector),Tertiary or more,12.24,1.0,1.0,1.0,Never Married,4.0,3.0,1.0,2.0,2.0,7412.9,0.0,1.0,No,Blue,1.0,12264.0,0.0,1.0,1.0,2.0,2.0,1.0,21.0,0.0,5 Star,50111.8,3.0,Strongly Negative,35.0
424401271462,Advay Prabhu,20.0,Male,VILLAGE,uppaladvik@example.org,4980425373,Students,Primary or less,16.19,1.0,1.0,1.0,Currently Married,0.0,3.0,3.0,2.0,4.0,599.1,0.0,0.0,No,Golden,1.0,13030.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,4 Star,17925.8,4.0,Strongly Negative,44.0
655999474067,Vaishnavi Sridhar,29.0,Female,VILLAGE,gkala@example.org,08812282178,Laborers/Skilled Workers,Secondary,6.67,2.0,2.0,1.0,Never Married,1.0,1.0,1.0,1.0,3.0,6787.3,,1.0,Yes,Blue,0.0,12659.0,0.0,1.0,2.0,1.0,2.0,0.0,25.0,0.0,5 Star,22084.1,3.0,Neutral,46.0
575046690837,Nitesh Koshy,29.0,Male,TIER-III,opathak@example.com,00605603567,Business Owners/Entrepreneurs,Primary or less,6.02,,2.0,2.0,Currently Married,2.0,3.0,2.0,4.0,2.0,3871.2,1.0,1.0,Yes,Golden,0.0,10283.0,1.0,1.0,0.0,,0.0,0.0,30.0,0.0,5 Star,34256.4,5.0,Negative,20.0
972304329325,Joshua Srinivas,42.0,Male,TIER-I,pdugar@example.net,4716906181,Agriculturalists (Farmers),Primary or less,11.03,1.0,2.0,1.0,Currently Married,1.0,2.0,3.0,1.0,4.0,9636.8,0.0,1.0,Yes,Blue,0.0,11512.0,0.0,1.0,1.0,1.0,2.0,1.0,22.0,0.0,4 Star,31564.5,0.0,Negative,37.0
227568171232,Balveer Pingle,19.0,Female,TIER-I,maya47@example.net,04895478769,Retired/Pensioners,Primary or less,7.62,2.0,1.0,1.0,Widowed,3.0,1.0,3.0,3.0,3.0,9657.5,1.0,1.0,Yes,Red,2.0,11152.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4 Star,15926.0,2.0,Strongly Negative,17.0
820922255341,Upasna Nazareth,24.0,Female,TIER-I,surihema@example.net,9144449835,Students,Primary or less,5.11,0.0,1.0,1.0,Currently Married,0.0,2.0,3.0,4.0,3.0,6435.5,1.0,1.0,No,Blue,0.0,13393.0,1.0,0.0,1.0,2.0,1.0,2.0,8.0,0.0,4 Star,45772.8,0.0,Negative,28.0
708893058523,Wriddhish Halder,47.0,Male,VILLAGE,damini35@example.net,6449639243,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Secondary,4.63,1.0,2.0,1.0,Currently Married,1.0,4.0,1.0,3.0,2.0,10929.4,0.0,1.0,No,Blue,1.0,14227.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,2 Star,37330.4,4.0,Strongly Positive,33.0
573369919587,Ekani Jayaraman,27.0,Female,VILLAGE,lvenkatesh@example.org,4339527536,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Primary or less,5.87,1.0,1.0,1.0,Currently Married,3.0,3.0,1.0,3.0,2.0,7142.1,1.0,1.0,No,Blue,,12707.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,3 Star,42737.3,2.0,Negative,16.0
551952938516,Anika Sharaf,42.0,Male,TIER-I,madhav49@example.org,01686013477,Homemakers,Primary or less,0.09,2.0,2.0,1.0,Never Married,4.0,1.0,1.0,1.0,2.0,9518.2,2.0,1.0,No,Blue,1.0,2823.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,5 Star,58945.4,1.0,Negative,20.0
540034427145,Yasti Salvi,29.0,Female,VILLAGE,amairabehl@example.com,7917665122,"Government Employees (Civil Services, Defense, Police)",Secondary,14.31,1.0,0.0,2.0,Never Married,,3.0,1.0,2.0,2.0,11277.9,0.0,1.0,Yes,Golden,1.0,20167.0,1.0,1.0,0.0,1.0,3.0,0.0,9.0,0.0,5 Star,15288.0,3.0,Neutral,12.0
900650578998,Janaki Bhagat,24.0,Female,TIER-I,boasearunima@example.org,8421630900,Salaried/Employed (Private/Public Sector),Primary or less,7.43,2.0,1.0,2.0,Never Married,2.0,5.0,1.0,0.0,4.0,13201.3,0.0,1.0,No,Blue,1.0,9451.0,1.0,0.0,0.0,2.0,2.0,1.0,13.0,0.0,4 Star,20320.5,1.0,Strongly Positive,6.0
444005774255,Geetika Malhotra,29.0,Female,TIER-I,qushi33@example.org,9948532089,Students,Primary or less,2.96,1.0,3.0,1.0,Currently Married,3.0,1.0,1.0,0.0,1.0,20800.4,0.0,0.0,No,,1.0,5774.0,0.0,0.0,1.0,1.0,1.0,1.0,25.0,0.0,5 Star,55177.4,0.0,Neutral,26.0
445430321140,Thomas Garg,44.0,Male,VILLAGE,ijani@example.net,+912199471136,Salaried/Employed (Private/Public Sector),Secondary,4.4,1.0,2.0,2.0,Never Married,0.0,2.0,3.0,0.0,2.0,6946.8,1.0,2.0,No,Blue,0.0,13480.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,0.0,3 Star,44406.6,4.0,Negative,48.0
382029490777,Wyatt Sharaf,50.0,Female,VILLAGE,oscarkannan@example.com,+910346996733,Salaried/Employed (Private/Public Sector),Tertiary or more,6.34,2.0,1.0,1.0,Never Married,3.0,2.0,1.0,2.0,2.0,10162.4,1.0,2.0,No,Golden,0.0,8387.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,4 Star,44616.4,2.0,Strongly Negative,23.0
852274855980,Finn Rege,48.0,Male,VILLAGE,jsavant@example.net,09608437685,Students,Primary or less,8.62,2.0,2.0,1.0,Never Married,0.0,1.0,0.0,0.0,2.0,3956.0,0.0,1.0,Yes,Golden,0.0,14200.0,1.0,1.0,0.0,2.0,1.0,1.0,9.0,0.0,5 Star,35199.8,3.0,Negative,15.0
623655233365,Ansh Tata,34.0,Female,VILLAGE,msathe@example.org,02196263355,Business Owners/Entrepreneurs,Primary or less,10.22,0.0,1.0,1.0,Never Married,1.0,2.0,2.0,3.0,1.0,1596.8,0.0,1.0,No,Golden,1.0,12952.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5 Star,27075.4,2.0,Strongly Negative,2.0
199072583186,Anusha Kothari,42.0,Male,VILLAGE,vihaan69@example.com,+919317069556,Salaried/Employed (Private/Public Sector),Secondary,6.17,1.0,3.0,2.0,Currently Married,3.0,1.0,0.0,3.0,3.0,4183.9,1.0,0.0,No,Blue,1.0,11827.0,1.0,0.0,1.0,1.0,2.0,1.0,9.0,0.0,1 Star,,3.0,Negative,14.0
193766746282,Vritti Sarin,28.0,Female,VILLAGE,fsamra@example.com,05345472239,Agriculturalists (Farmers),Tertiary or more,14.94,2.0,1.0,2.0,Never Married,4.0,3.0,2.0,2.0,2.0,13230.7,,1.0,No,Golden,0.0,11202.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4 Star,39715.2,4.0,Strongly Negative,28.0
572846822785,Balhaar Raj,31.0,Female,VILLAGE,chanakya31@example.net,+911980418472,Agriculturalists (Farmers),Secondary,10.9,1.0,1.0,2.0,Never Married,3.0,4.0,2.0,2.0,3.0,7992.3,1.0,1.0,No,Golden,1.0,11176.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4 Star,36108.1,3.0,Negative,35.0
916458527301,Lucky Sarin,52.0,Male,TIER-I,quincy36@example.com,+918131909248,"Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Primary or less,11.81,0.0,2.0,2.0,Currently Married,5.0,2.0,1.0,0.0,3.0,1487.2,1.0,1.0,No,Red,1.0,13086.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5 Star,30354.9,2.0,Neutral,30.0
511194997777,Pallavi Ganesh,19.0,Female,TIER-III,anayhayre@example.net,1114281785,Salaried/Employed (Private/Public Sector),Primary or less,6.34,0.0,2.0,0.0,Never Married,6.0,4.0,0.0,4.0,3.0,352.5,1.0,0.0,No,Golden,1.0,9995.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,4 Star,13179.2,3.0,Strongly Positive,7.0
245220443325,Michael Walla,23.0,Male,TIER-I,yatananand@example.com,+914808806220,Salaried/Employed (Private/Public Sector),Primary or less,6.94,2.0,2.0,1.0,Never Married,4.0,3.0,0.0,3.0,2.0,6879.0,0.0,1.0,No,Red,1.0,10971.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,,4 Star,72762.9,4.0,,30.0
166814103555,Nachiket Deo,28.0,Male,TIER-I,jhalakmallick@example.com,+917213290162,Agriculturalists (Farmers),Primary or less,8.49,1.0,1.0,2.0,Currently Married,3.0,1.0,2.0,1.0,3.0,9905.4,0.0,1.0,Yes,Blue,0.0,20397.0,0.0,1.0,1.0,0.0,2.0,1.0,11.0,0.0,5 Star,13288.6,2.0,Positive,25.0
716592318610,Bhavna Sharma,20.0,Female,TIER-I,jrana@example.net,6878599648,Students,Primary or less,7.64,1.0,2.0,1.0,Never Married,0.0,2.0,2.0,2.0,2.0,11472.6,1.0,1.0,No,Red,0.0,6196.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4 Star,53067.0,2.0,Strongly Negative,28.0
835855226311,Ojas Thakur,27.0,Female,TIER-III,zdate@example.org,+911954196664,Homemakers,Primary or less,5.63,1.0,1.0,2.0,Currently Married,5.0,1.0,1.0,5.0,3.0,8534.0,1.0,1.0,No,Blue,1.0,5371.0,1.0,1.0,1.0,2.0,1.0,0.0,8.0,0.0,4 Star,54000.6,4.0,Strongly Negative,31.0
551496545441,Arjun Murty,40.0,Female,VILLAGE,wissac@example.org,+916279246320,Students,Secondary,19.14,0.0,0.0,1.0,Never Married,2.0,3.0,1.0,3.0,2.0,10220.1,0.0,0.0,Yes,Blue,0.0,6907.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,4 Star,37198.3,1.0,Positive,54.0
567078914303,Reva Krishnan,35.0,Male,VILLAGE,drastogi@example.net,05372603214,,Secondary,12.18,0.0,3.0,1.0,Never Married,2.0,3.0,1.0,1.0,2.0,219.6,0.0,0.0,No,Golden,0.0,8155.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,5 Star,28434.0,3.0,Negative,30.0
