Aadhar No.,Name,Age,Phone No.,Education,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Reviews received,Pet Bills (per year),Accounts,UPI Failures,Gender_Female,Gender_Male,City_TIER-I,City_TIER-II,City_TIER-III,City_VILLAGE,Occupation_Agriculturalists (Farmers),Occupation_Business Owners/Entrepreneurs,Occupation_Freelancers/Consultants,"Occupation_Government Employees (Civil Services, Defense, Police)",Occupation_Homemakers,Occupation_Laborers/Skilled Workers,Occupation_Retired/Pensioners,Occupation_Salaried/Employed (Private/Public Sector),"Occupation_Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Occupation_Students,Occupation_Unemployed/Jobseekers,Partner_Currently Married,Partner_Divorced,Partner_Never Married,Partner_Widowed,Betting Apps_No,Betting Apps_Yes,TrueCaller Flag_Blue,TrueCaller Flag_Golden,TrueCaller Flag_Red,Sentiment on Social Media_Negative,Sentiment on Social Media_Neutral,Sentiment on Social Media_Positive,Sentiment on Social Media_Strongly Negative,Sentiment on Social Media_Strongly Positive
947204272532,Oscar Pandey,21.0,07856413547,2,7.1,3.0,3.0,0.0,3.0,4.0,1.0,3.0,2.0,9517.3,1.0,1.0,0.0,12140.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,3,181.6,2.0,15.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
841199309488,Girish Ramaswamy,52.0,5573952328,0,8.48,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,9621.9,2.0,1.0,0.0,7608.0,0.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,3,5502.4,1.0,36.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
227658361075,Kashish Palla,50.0,0957947581,0,6.79,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,14791.5,0.0,1.0,1.0,13999.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,3,169.5,3.0,19.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
912729808458,Neha Basu,42.0,+918413623347,0,10.65,0.0,1.0,2.0,0.0,4.0,2.0,4.0,3.0,12520.7,1.0,0.0,2.0,10555.0,1.0,0.0,1.0,1.0,0.0,2.0,22.0,0.0,3,33254.1,2.0,27.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
102185386258,Charita Badami,40.0,01469714797,2,0.54,1.0,2.0,2.0,7.0,0.0,2.0,1.0,2.0,6193.9,0.0,2.0,1.0,10158.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,4,54262.8,2.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
116591151557,Bina Dash,52.0,5595083745,0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,15497.4,1.0,1.0,1.0,10457.0,0.0,1.0,1.0,1.0,2.0,0.0,12.0,0.0,3,39390.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
148294980742,Balhaar Das,27.0,00396101759,0,10.36,1.0,2.0,0.0,4.0,2.0,0.0,2.0,3.0,7819.6,1.0,1.0,1.0,5887.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,4,13800.8,1.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
501458172019,Balveer Cheema,23.0,00679490786,2,12.82,2.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,7902.1,1.0,1.0,0.0,10078.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,4,83263.8,1.0,24.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
293918137066,Dhriti Murthy,29.0,1621593896,1,11.11,1.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,8964.9,0.0,1.0,0.0,9537.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0,31103.8,2.0,28.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
142337576544,Neelima Krish,47.0,03673558960,1,3.63,2.0,3.0,0.0,2.0,4.0,0.0,1.0,2.0,10781.7,1.0,0.0,0.0,7881.0,1.0,0.0,0.0,2.0,2.0,1.0,18.0,0.0,3,33718.8,2.0,32.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
982842831851,Dalbir Sha,20.0,+912883413351,2,14.1,1.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,2930.9,1.0,1.0,0.0,11022.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0,65665.4,3.0,20.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
885609423216,Abhimanyu Borde,40.0,03097427493,1,8.33,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,9457.8,1.0,1.0,0.0,10755.0,0.0,0.0,0.0,1.0,2.0,1.0,16.0,0.0,4,26784.2,3.0,11.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
820440673939,Nidhi Kar,63.0,07967148030,0,10.67,1.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,5578.8,1.0,0.0,0.0,5320.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,1,41848.3,3.0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
346614313333,Tanmayi Kari,50.0,06582608252,0,4.9,2.0,1.0,2.0,6.0,3.0,3.0,1.0,2.0,7694.0,1.0,1.0,0.0,30410.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,4,51161.1,3.0,30.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
371965068780,Warjas Sinha,38.0,4128866911,0,8.59,2.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,13036.5,1.0,0.0,1.0,11495.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,4,15744.4,2.0,27.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
450985964040,Kabir Hayre,22.0,+911425261197,0,6.41,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,5105.1,1.0,1.0,1.0,12814.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,4,54673.8,3.0,62.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
727399747618,Gauri Mohan,49.0,05744653255,1,15.86,1.0,1.0,2.0,0.0,4.0,0.0,4.0,4.0,12744.5,1.0,1.0,1.0,11289.0,1.0,0.0,1.0,1.0,3.0,1.0,15.0,0.0,3,75354.6,3.0,29.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
230450217765,Bhavini Bose,40.0,+918185136738,0,7.86,2.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,10381.0,2.0,0.0,0.0,7710.0,0.0,1.0,1.0,0.0,1.0,1.0,22.0,0.0,2,38701.2,1.0,14.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
840890624327,Hamsini Dhawan,25.0,+913881937684,0,10.84,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8799.9,1.0,1.0,0.0,11227.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,4,8211.4,4.0,43.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
159708382002,Ati Taneja,24.0,+914622014833,2,9.14,0.0,1.0,1.0,2.0,1.0,0.0,5.0,3.0,8848.5,1.0,0.0,0.0,2724.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,0.0,3,63646.3,1.0,54.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
345583414008,Ekiya Loke,53.0,+911127283603,0,8.16,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,8019.4,0.0,1.0,1.0,9131.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3,101075.2,3.0,10.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
670390288563,Yashoda Subramaniam,42.0,04770906761,0,8.54,2.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,8914.8,1.0,1.0,0.0,15917.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,0.0,3,72892.9,1.0,41.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
151459780707,Udyati Purohit,48.0,+919507671621,2,8.51,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,12292.4,1.0,1.0,2.0,14993.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1,43576.2,4.0,48.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
542184404040,Manan Barman,51.0,08886804186,1,10.36,0.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,8563.8,1.0,0.0,0.0,5986.0,0.0,0.0,2.0,1.0,3.0,1.0,15.0,0.0,1,49761.6,2.0,44.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
951616023363,Chaitanya Kara,39.0,2645649674,0,6.32,0.0,2.0,1.0,1.0,5.0,0.0,3.0,2.0,7367.3,0.0,1.0,0.0,12484.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,1,30951.7,0.0,41.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
442931004499,Fiyaz Rattan,38.0,+915390649097,1,12.39,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,9196.349999999999,1.0,0.0,0.0,16773.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,3,26653.8,3.0,26.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
195895027289,Veer Misra,35.0,+915197018158,0,9.34,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,8388.5,0.0,0.0,1.0,8732.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3,54191.0,2.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
600591715783,Raghav Ranganathan,32.0,2967074215,0,1.82,2.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,14049.6,1.0,1.0,0.0,9273.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,4,20491.4,3.0,16.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
503761153175,Ekalinga Kothari,35.0,6252602216,0,10.25,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3434.2,1.0,0.0,0.0,11672.0,1.0,1.0,0.0,1.0,3.0,0.0,6.0,0.0,0,20278.2,2.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
418689455961,Yashvi Shah,46.0,04802933583,1,13.34,2.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,13088.2,1.0,0.0,0.0,16163.0,1.0,0.0,0.0,1.0,2.0,1.0,25.0,0.0,4,44471.0,1.0,38.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
961414990703,Rehaan Butala,40.0,+916573517454,0,9.99,0.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,6052.9,0.0,1.0,1.0,6704.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,4,47225.2,1.0,32.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
913054099465,Teerth Pai,52.0,+910214012833,0,6.93,2.0,2.0,1.0,4.0,2.0,0.0,1.0,3.0,7146.3,1.0,1.0,1.0,19044.0,1.0,1.0,0.0,1.0,3.0,1.0,21.0,0.0,4,27066.9,3.0,21.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
368962523749,Ganga Pillai,36.0,9799035971,0,9.01,1.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,12285.0,1.0,1.0,0.0,7221.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1,10710.4,3.0,31.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
505719475778,Waida Bumb,40.0,00305687094,0,4.49,1.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,16992.3,1.0,1.0,1.0,3227.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1,37121.8,2.0,28.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
953721873297,Kai Kulkarni,41.0,6051648389,2,9.12,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,6900.1,1.0,1.0,1.0,9721.0,1.0,2.0,2.0,1.0,2.0,1.0,22.0,0.0,4,71056.8,0.0,24.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
903998217278,Sathvik Khare,40.0,06841876776,0,8.12,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2359.6,1.0,2.0,0.0,7459.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,4,18369.8,1.0,13.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
700867828643,Aditya Rama,43.0,03459731730,0,1.35,1.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,6845.6,0.0,1.0,0.0,13926.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,3,83938.6,2.0,11.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
975144607348,Upkaar Goel,29.0,09675745104,0,6.32,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,6695.8,1.0,1.0,1.0,18675.0,0.0,1.0,1.0,1.0,4.0,0.0,14.0,0.0,3,39234.9,5.0,5.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
264261569157,Caleb Mitter,38.0,7318156054,0,4.77,2.0,1.0,3.0,3.0,3.0,0.0,1.0,4.0,9196.349999999999,1.0,1.0,0.0,7573.0,1.0,0.0,0.0,1.0,2.0,1.0,12.0,0.0,4,10679.3,1.0,25.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
127530895459,Veda Behl,24.0,09959476111,2,7.03,2.0,1.0,2.0,3.0,4.0,0.0,2.0,2.0,8999.1,2.0,1.0,1.0,12575.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4,38792.0,0.0,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
693706204534,Veda Solanki,34.0,04754565728,0,5.42,1.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,7846.0,1.0,1.0,1.0,2527.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0,0.0,3,37092.2,2.0,10.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
797272580412,Max Ganesan,37.0,09348540390,2,11.95,1.0,3.0,2.0,3.0,2.0,0.0,3.0,3.0,6068.1,1.0,1.0,1.0,12889.0,0.0,1.0,1.0,1.0,2.0,0.0,8.0,0.0,3,10379.4,2.0,19.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
863815154283,Lajita Wadhwa,42.0,06066992613,0,10.15,0.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,6809.4,1.0,1.0,0.0,6916.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,4,31355.8,1.0,31.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
112357473974,Nimrat Soni,56.0,+919777795703,0,10.65,2.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,11252.8,1.0,1.0,1.0,12320.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,2,56312.0,3.0,32.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
469156692237,Maanas Puri,40.0,+917792711073,0,6.73,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,17236.0,1.0,1.0,1.0,15932.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,3,22334.0,4.0,29.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
933229934822,Jatin De,45.0,9622068243,0,0.24,1.0,1.0,2.0,7.0,2.0,3.0,2.0,3.0,9801.6,0.0,1.0,0.0,5797.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,4,8159.9,4.0,11.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
515139958945,Vincent Hans,37.0,3023993446,0,5.13,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,9081.6,0.0,1.0,0.0,7614.0,0.0,0.0,1.0,2.0,1.0,1.0,15.0,0.0,3,7454.0,2.0,35.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
911100304578,Nandini Bala,41.0,09430695235,1,10.84,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,21455.7,0.0,0.0,1.0,11517.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,3,21187.9,1.0,40.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
438130813913,Manya Naidu,23.0,+919412853700,0,9.14,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,11070.6,1.0,1.0,0.0,5837.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,4,43786.5,2.0,3.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
323784757034,Alka Kulkarni,30.0,8548753119,1,8.49,2.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,9261.4,0.0,2.0,1.0,8687.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4,21168.1,1.0,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
560584422688,Aahana Ganesan,33.0,05428053764,0,5.87,1.0,1.0,0.0,3.0,4.0,1.0,5.0,1.0,12773.9,1.0,0.0,0.0,9789.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,2,27880.3,1.0,40.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
258900730136,Janya Nath,36.0,+917868878602,0,2.8,2.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,12867.7,0.0,0.0,1.0,5470.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,4,43218.4,4.0,32.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
407999202121,Veer De,21.0,+911317019586,0,11.22,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,5389.0,1.0,1.0,1.0,16775.0,1.0,0.0,1.0,2.0,1.0,1.0,9.0,1.0,2,37026.7,4.0,32.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
147644186640,Sathvik Deep,26.0,7987287314,0,1.8,1.0,0.0,1.0,5.0,3.0,3.0,2.0,2.0,6817.3,1.0,0.0,0.0,8805.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3,20319.7,0.0,31.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
357359913905,Dayita Pathak,31.0,02917964416,1,2.39,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,4454.1,1.0,0.0,1.0,15206.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,3,17773.0,3.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
553203914925,Wahab Hayer,59.0,+918880700510,2,8.16,2.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,5376.1,0.0,0.0,1.0,11724.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,33705.5,4.0,32.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
604111014485,Vinaya Muni,32.0,01202201754,0,8.16,1.0,0.0,1.0,3.0,3.0,1.0,2.0,5.0,4478.8,1.0,1.0,1.0,9788.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4,25086.3,4.0,39.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
924524434492,Anita Bhavsar,37.0,04879210466,2,17.71,1.0,1.0,2.0,0.0,3.0,3.0,0.0,2.0,11360.6,1.0,1.0,1.0,21047.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3,43187.2,4.0,45.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
736019812926,Unnati Nagarajan,28.0,0152697442,0,3.12,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,15169.1,1.0,1.0,1.0,17412.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,3,25524.3,2.0,30.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
654461281286,Victor Rao,40.0,+917854833095,0,7.85,0.0,1.0,1.0,7.0,2.0,2.0,2.0,4.0,5115.5,1.0,1.0,1.0,15086.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3,43113.5,2.0,28.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
800653106852,Lucky Khanna,31.0,8368060145,0,9.13,1.0,1.0,2.0,1.0,2.0,0.0,6.0,3.0,7551.3,1.0,1.0,1.0,10021.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,4,24652.6,3.0,24.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
533018443409,Mitesh Karnik,28.0,+916714858197,2,11.77,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,6084.1,0.0,1.0,0.0,5283.0,0.0,1.0,0.0,1.0,2.0,1.0,26.0,0.0,2,30598.9,2.0,17.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
748861456166,Girish Patla,38.0,+911967972092,0,10.06,2.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,6871.0,1.0,1.0,1.0,14305.0,1.0,0.0,0.0,2.0,1.0,0.0,22.0,1.0,4,39579.9,1.0,18.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
166863280923,Ethan De,18.0,+911828523329,0,11.54,1.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,10567.2,1.0,0.0,0.0,15501.0,1.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,3,5904.3,2.0,16.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
827717710246,Aarush Luthra,19.0,3795829158,0,8.33,1.0,1.0,2.0,0.0,4.0,2.0,1.0,3.0,8847.7,0.0,1.0,2.0,9747.0,1.0,0.0,0.0,1.0,2.0,1.0,26.0,0.0,3,57767.4,3.0,43.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
245875206728,Ekantika Dash,29.0,+916397149207,0,7.47,0.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,9608.1,0.0,1.0,2.0,11837.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,1,43245.2,3.0,34.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
418844506762,Tripti Mittal,21.0,1424873962,0,9.3,1.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,7188.8,0.0,1.0,1.0,21786.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,4,24804.6,2.0,12.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
532936211675,Kalpit Pal,24.0,1883124977,0,13.2,1.0,3.0,0.0,3.0,2.0,3.0,3.0,2.0,9919.7,1.0,1.0,0.0,3288.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,3,14392.6,4.0,31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
459640602106,Radha Shenoy,32.0,02443435497,2,8.61,1.0,1.0,2.0,2.0,2.0,1.0,5.0,3.0,9705.9,1.0,0.0,0.0,14180.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,4,61143.4,3.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
