name,city,tier,is_pet_owner,pet_type,monthly_pet_expense,vet_visits_last_year,pet_medical_expense,annual_pet_spend,has_pet_insurance
Jennifer Garcia,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Heather Ellis,Guwahati,Tier 3,1,Dog,872.89,0,0.0,10474.68,0
Sonya Jackson,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
James Morgan,Patna,Tier 3,1,Rabbit,1028.19,3,5190.13,17528.41,0
Zachary Ramos,Chennai,Tier 1,1,Dog,1867.86,2,2544.73,24959.05,0
Ethan Frey,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Jacob Duran,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Nicholas Franklin,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Cindy Cannon,Ahmedabad,Tier 2,1,Dog,1591.56,0,0.0,19098.72,0
Dawn Nixon,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
James Barber,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Ms. Kelly Holder,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Eric Walker,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Alison Short,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Desiree Spencer,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Tammy Moore,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Henry Taylor,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Kevin Hall,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Anna Ross,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Morgan Cummings,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Carrie Petersen,Chennai,Tier 1,1,Cat,2745.03,1,2255.82,35196.18,0
Laura Velez,Bangalore,Tier 1,1,Dog,1524.81,1,944.42,19242.14,0
Elizabeth Cross,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Angela Brown,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Hannah Montoya,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Sean Kane,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Matthew Guzman,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Richard Reyes,Ahmedabad,Tier 2,1,Dog,1384.97,0,0.0,16619.64,0
Andrew Fernandez,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Jonathan Walker,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Nicholas Long,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Kurt Wagner,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Dylan Foster,Bhopal,Tier 3,1,Dog,1145.03,2,2057.87,15798.23,1
Bradley Duncan,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
James Miller,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Patricia Anderson,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Justin Freeman,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Christina Gilbert,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Danielle Jones,Bhopal,Tier 3,1,Cat,874.14,2,1965.97,12455.65,0
Erica Glass,Hyderabad,Tier 1,1,Dog,3272.96,1,1292.04,40567.56,0
Michael Henderson,Mumbai,Tier 1,1,Dog,2271.07,0,0.0,27252.84,0
Frank Wheeler,Lucknow,Tier 2,1,Rabbit,1878.74,0,0.0,22544.88,0
Eric Huerta,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Wanda Ramos,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Andrew Meyers,Hyderabad,Tier 1,1,Dog,2349.63,3,4377.42,32572.98,0
James Todd,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Ashley Brown,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Tammy Melton,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Alexis Benson,Delhi,Tier 1,1,Dog,3425.29,0,0.0,41103.48,0
Jerry Johnson,Delhi,Tier 1,1,Cat,2770.45,1,1403.42,34648.82,0
Joshua Harris,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Deanna Webb,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Brenda Hale,Mumbai,Tier 1,1,Cat,3062.27,0,0.0,36747.24,0
Kevin Alvarado,Chennai,Tier 1,1,Dog,2873.92,1,1056.74,35543.78,1
Christopher Campbell,Patna,Tier 3,1,Dog,568.11,1,2871.74,9689.06,0
Lisa Brown,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Alejandra Price,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Samuel Keller,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Alicia Dillon,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Crystal James,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Ariana Stewart,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Kim Lopez,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Judith House,Hyderabad,Tier 1,1,Cat,1662.87,1,1857.97,21812.41,1
David Moreno,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
James Moore,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Harold Garrett,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
William Mason,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Lori Johns,Mumbai,Tier 1,1,Rabbit,3385.42,1,2121.58,42746.62,0
Robin Johnson,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Diana Hernandez,Pune,Tier 2,1,Dog,1851.88,1,1123.22,23345.78,0
Mary Miller,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Tyler Salazar,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Crystal Allen,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Wesley Browning,Lucknow,Tier 2,1,Dog,1790.94,1,859.02,22350.3,1
Joshua Clark,Ahmedabad,Tier 2,1,Rabbit,1970.75,1,1465.8,25114.8,0
Joshua Mcbride,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Ellen Thornton,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Brandy Forbes,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Brianna Fitzpatrick,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Emily Grant,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Bailey Stewart,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Monica Cannon,Bangalore,Tier 1,1,Dog,2665.52,2,5516.97,37503.21,0
Jennifer Jenkins,Chennai,Tier 1,1,Bird,2186.53,1,969.95,27208.31,0
Timothy Shannon,Chennai,Tier 1,1,Dog,2570.17,1,2541.3,33383.34,0
Denise Maxwell,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Cody Farmer,Mumbai,Tier 1,1,Dog,2009.73,1,1484.97,25601.73,0
Debra Bradley,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
David Mcdaniel,Ahmedabad,Tier 2,1,Rabbit,994.05,0,0.0,11928.6,1
Michael Woods,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Lisa Joseph,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Samuel Henry,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Corey Johnson,Indore,Tier 2,1,Dog,1939.91,3,2680.96,25959.88,0
Alexis Nelson,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Patrick Mcneil,Pune,Tier 2,1,Cat,1793.03,1,1050.7,22567.06,0
Andrea Ho,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Dr. Katherine Nguyen,Bangalore,Tier 1,1,Cat,1780.87,1,1040.05,22410.49,1
David Sullivan,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Nicolas James,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Logan Newton,Delhi,Tier 1,1,Dog,1621.72,0,0.0,19460.64,0
Kelly Liu,Chennai,Tier 1,1,Dog,3251.82,0,0.0,39021.84,1
Kelly Hayes,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Amanda Forbes,Bhopal,Tier 3,1,Cat,880.15,1,2053.23,12615.03,0
Jennifer Moss,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Kelli Mccoy,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Eddie Sanders,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Ronald Murray,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Louis Brown,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Brenda Gallegos,Pune,Tier 2,1,Dog,1469.97,3,3901.07,21540.71,0
Nathan Wilson,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Teresa Horton,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Jason Hayes,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Kevin Marquez,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Jesse Wright,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Susan Hogan,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Becky Wilson,Bangalore,Tier 1,1,Bird,3195.48,1,2726.84,41072.6,1
Jack Mills,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Richard Hunt,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Jamie James,Delhi,Tier 1,1,Dog,2865.25,1,2579.68,36962.68,1
Susan Cunningham,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Brittany Melton,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Michael Barnes,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Randy Griffin,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Autumn Anderson,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Marcus King,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Scott Stephens,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Stephen Young,Mumbai,Tier 1,1,Cat,1521.61,1,2135.96,20395.28,0
Karen Ortiz,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Kyle Sanchez,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Lisa Grant,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Amber Hernandez,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Amanda Nash,Ahmedabad,Tier 2,1,Dog,1323.64,0,0.0,15883.68,1
Sara Evans,Delhi,Tier 1,1,Cat,3211.94,1,1839.86,40383.14,1
Amber Butler,Pune,Tier 2,1,Dog,1423.35,3,5711.73,22791.93,0
Michael Carr,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Linda Cobb,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Jesse Riley,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Anna Evans,Bangalore,Tier 1,1,Dog,2543.92,0,0.0,30527.04,0
James Jones,Kanpur,Tier 3,1,Cat,826.03,3,5848.08,15760.44,0
Joshua Carter,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Michael Hill,Ranchi,Tier 3,1,Dog,619.21,3,6722.78,14153.3,0
Kelly Dominguez,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Ashley Blair,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Victoria Webb,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Taylor Andersen,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Lee Stewart,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Whitney Gomez,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Justin Stone,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Katherine White,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Michelle Krause,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Alexander Garrett,Hyderabad,Tier 1,1,Rabbit,2302.55,3,4295.85,31926.45,0
Ryan Marsh,Chennai,Tier 1,1,Dog,3175.79,1,1316.29,39425.77,0
Mrs. Felicia Castro DDS,Guwahati,Tier 3,1,Bird,655.94,1,2769.99,10641.27,0
Curtis Campbell,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Elizabeth Hunter,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Aaron Jennings,Mumbai,Tier 1,1,Dog,1756.3,1,2475.04,23550.64,0
Nathaniel Gilbert,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Christopher Rivera,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Michael Hendricks,Bangalore,Tier 1,1,Dog,3329.27,1,1910.96,41862.2,0
Maria Olson,Hyderabad,Tier 1,1,Rabbit,1605.65,0,0.0,19267.8,0
Stephanie Herrera,Indore,Tier 2,1,Dog,1299.41,3,3321.66,18914.58,0
Richard Gutierrez,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Sandy Evans,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Emily Herrera,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Michael Marsh,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Heather Montes,Patna,Tier 3,1,Rabbit,722.9,1,2768.6,11443.4,0
Andre Terrell,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Sarah Duncan,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Kurt Hancock,Indore,Tier 2,1,Cat,1866.66,2,2984.35,25384.27,0
Michele Edwards,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Jason Crawford,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Jesse Sampson,Hyderabad,Tier 1,1,Rabbit,1619.15,1,2003.93,21433.73,0
Eric Rodriguez,Mumbai,Tier 1,1,Cat,2691.46,0,0.0,32297.52,1
Paula Gentry,Delhi,Tier 1,1,Dog,3178.54,3,2905.59,41048.07,0
Alexander Webb,Lucknow,Tier 2,1,Cat,1270.49,1,2928.75,18174.63,0
Cheryl Mclean,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Kelly Rowe,Lucknow,Tier 2,1,Dog,1095.66,0,0.0,13147.92,0
Shane Short,Delhi,Tier 1,1,Rabbit,2932.44,2,2826.87,38016.15,1
Megan Anderson,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Julia Reeves,Delhi,Tier 1,1,Dog,3276.57,1,1198.13,40516.97,0
April Randolph,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Linda Miller,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Angel Meyer,Lucknow,Tier 2,1,Dog,1841.08,2,2819.98,24912.94,0
Emily Lane,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Steven Flores,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Donald Flores,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Bruce Hernandez,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Adrian Dean,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Christine Bell,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Charles Bush,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
David Jones,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Gina Wallace,Indore,Tier 2,1,Dog,1045.1,1,2109.46,14650.66,0
John Lowe,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Anthony Simmons,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Kyle Watkins,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Melissa Jensen,Kanpur,Tier 3,1,Dog,611.4,1,2264.18,9600.98,0
Robert Marquez,Pune,Tier 2,1,Cat,1441.26,1,1625.14,18920.26,0
Kim Beltran,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Julie Anderson,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Tamara Mcdonald,Chennai,Tier 1,1,Dog,2121.46,3,4849.0,30306.52,0
Michael Mckinney,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
David Walker,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Lisa Durham,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Michael Ortega,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Sonya Chavez,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
John Bell,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Christopher Tate,Chennai,Tier 1,1,Dog,1786.02,2,2415.57,23847.81,0
Bethany Garcia,Ranchi,Tier 3,1,Dog,594.87,2,5680.36,12818.8,1
Rebecca Nguyen,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Rebecca Patel,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Jason Oliver,Guwahati,Tier 3,1,Dog,548.96,0,0.0,6587.52,1
Valerie Reyes,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Robert Garza,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Jessica Cobb,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Cynthia Bates,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Timothy Andrews,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Mr. Joel Peters,Chennai,Tier 1,1,Cat,2096.17,1,1705.99,26860.03,0
Casey Blanchard,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Brian Cervantes,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Jamie Snyder,Delhi,Tier 1,1,Rabbit,1781.66,1,1077.35,22457.27,1
Ann Montoya,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Stephanie Fields,Bangalore,Tier 1,1,Cat,2185.15,1,1891.67,28113.47,1
Charles Hernandez,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Jean Lane,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Michael Stewart,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Susan Torres,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Jessica Haas,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Brandon Smith,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Mrs. Bethany Phillips,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Joshua Brown,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Samantha Howard,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Sharon Young,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Jennifer Flores,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
James Gardner,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Karen Lopez,Patna,Tier 3,1,Dog,1038.51,1,856.87,13318.99,0
Tim Larsen,Chennai,Tier 1,1,Rabbit,1646.16,0,0.0,19753.92,1
Zachary Santiago,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Benjamin Smith,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Katelyn Kim,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Angela May MD,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Richard Munoz,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Christopher Hicks,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Joanna Kelly,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Larry Lane,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Cynthia Shaw,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Joshua Richardson,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Laura Bush,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
John Vaughn,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Nicholas Terrell,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Dr. Julie Miller,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Ann Kennedy,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Toni Miller,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Rebecca Edwards,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Greg Osborne,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Jose Harrison,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Jennifer Yu,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Donna Johnson,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Nicole Acosta,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Amy Kennedy,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Anthony Mooney,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Lori Mitchell,Jaipur,Tier 2,1,Dog,1782.19,2,5999.57,27385.85,0
Jonathan York,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Casey Campbell,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Alexis Rodriguez,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Kevin Hernandez,Indore,Tier 2,1,Cat,1017.96,1,2039.11,14254.63,0
Robert Green,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Kari Lloyd,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Grace Miller,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Timothy Moore,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Wyatt Townsend II,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Mark Clark,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Haley May,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Audrey Jackson,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Eric Reese,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Kim James,Ranchi,Tier 3,1,Cat,911.08,1,2067.93,13000.89,0
Karen Thomas,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Alexandra Ho,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Michael Nixon,Pune,Tier 2,1,Dog,920.61,1,2726.72,13774.04,0
Amanda Hardin,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Tina Reynolds,Ahmedabad,Tier 2,0,,0.0,0,0.0,0.0,0
Shannon Rogers,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Brett Pena,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Raymond Curry,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Leah Lee,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Michael White,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Megan Decker,Bangalore,Tier 1,0,,0.0,0,0.0,0.0,0
Brent Garcia,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Daniel Campbell,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Alexander Davis,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Mary Houston,Mumbai,Tier 1,1,Dog,2119.45,2,1931.79,27365.19,1
Margaret Erickson,Ahmedabad,Tier 2,1,Rabbit,1250.96,3,3940.97,18952.49,0
Scott Anderson,Indore,Tier 2,1,Dog,962.38,0,0.0,11548.56,0
Stephanie Knight,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Stephanie Dominguez,Hyderabad,Tier 1,1,Rabbit,3109.56,2,3935.08,41249.8,0
John Mayer,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Tammy Hill,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Steven Carrillo,Bangalore,Tier 1,1,Cat,2871.59,1,2378.87,36837.95,0
Christopher Jones,Bangalore,Tier 1,1,Dog,2446.88,1,2148.65,31511.21,0
Janet Cook,Ahmedabad,Tier 2,1,Dog,961.17,0,0.0,11534.04,1
Tyler Baker,Hyderabad,Tier 1,1,Cat,2899.23,1,2393.41,37184.17,1
John Mcfarland,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Cassandra Vasquez,Indore,Tier 2,1,Dog,1378.14,1,1610.02,18147.7,0
Randy Robinson,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Susan Baldwin,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Benjamin Duncan,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Jeremy Mosley,Ahmedabad,Tier 2,1,Dog,1888.03,2,4377.19,27033.55,0
Martin Fitzpatrick,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Deborah Graves,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Laura Robertson,Jaipur,Tier 2,1,Dog,1922.53,2,3145.61,26215.97,0
Katherine Graham,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Priscilla Floyd,Lucknow,Tier 2,1,Dog,1574.92,0,0.0,18899.04,0
April Finley,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Karen Bradley,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Heather Maldonado,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Mark Benjamin,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Joseph Woodward,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Joe Miranda,Hyderabad,Tier 1,1,Dog,2573.34,2,4893.27,35773.35,1
Cassandra Williams,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Connor Dominguez,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Lydia Howard,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Mark Moss,Bangalore,Tier 1,1,Dog,2579.41,1,2046.44,32999.36,0
Corey Cortez,Ranchi,Tier 3,0,,0.0,0,0.0,0.0,0
Katherine Brown,Guwahati,Tier 3,0,,0.0,0,0.0,0.0,0
Elizabeth Ferguson,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Joann Forbes,Lucknow,Tier 2,0,,0.0,0,0.0,0.0,0
Anthony French,Jaipur,Tier 2,1,Cat,1881.94,0,0.0,22583.28,0
Bruce Roman,Bhopal,Tier 3,0,,0.0,0,0.0,0.0,0
Judy Gregory,Mumbai,Tier 1,1,Dog,2055.24,2,3681.91,28344.79,1
Brittany Riley,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Amanda Thomas,Chennai,Tier 1,1,Rabbit,2966.73,2,3441.32,39042.08,0
Kaitlin Hardin,Pune,Tier 2,0,,0.0,0,0.0,0.0,0
Michael Anderson,Kanpur,Tier 3,0,,0.0,0,0.0,0.0,0
Anthony Parker,Mumbai,Tier 1,0,,0.0,0,0.0,0.0,0
Joy Jackson,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
Sabrina Rodriguez,Chennai,Tier 1,0,,0.0,0,0.0,0.0,0
Robert Walker PhD,Delhi,Tier 1,0,,0.0,0,0.0,0.0,0
Robert Hendrix,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Erika Daugherty,Bangalore,Tier 1,1,Rabbit,3308.56,0,0.0,39702.72,1
Brenda Copeland,Jaipur,Tier 2,0,,0.0,0,0.0,0.0,0
Pamela Watkins,Hyderabad,Tier 1,0,,0.0,0,0.0,0.0,0
Bryan Thomas,Delhi,Tier 1,1,Cat,2126.31,0,0.0,25515.72,0
Michael Tran,Patna,Tier 3,0,,0.0,0,0.0,0.0,0
Timothy Williams,Hyderabad,Tier 1,1,Dog,2941.7,0,0.0,35300.4,0
Ryan Salazar,Indore,Tier 2,0,,0.0,0,0.0,0.0,0
